TEMP,DO,pH,NITRATE_N_NITRITE_N,ClassLabel
18.888773753280418,4.0,7.180189912676402,2.3576892848839677,5
29.0,7.223593509154938,6.723593509154938,0.3384425097721252,5
26.901745223740672,7.1,6.522818470324161,0.1594764328777986,5
25.720552076918295,7.573977423071345,7.4534253461530495,0.9183894699931632,5
25.605446988210396,7.536731807073763,7.2,0.30605446988210394,5
29.0381387898141,7.2114416369442305,7.301906939490705,0.10536229522637641,5
27.071647373920907,7.414942121762722,7.271647373920907,0.2504594852339053,5
27.435767479529247,7.466809851737015,7.099570444788956,2.6529945604777634,5
19.533864907763075,4.0,7.176693245388154,2.194720924162163,5
22.937557306072616,7.354297994719463,6.0,0.8732457010627249,5
28.029445038247403,7.190184987250865,6.741109923505191,0.32551903314775027,5
27.149228508761347,7.25046289474319,7.09938280700908,0.32990742105136195,5
28.954019646317594,7.540996725613734,7.113022920703861,4.385049115793987,5
27.080550991449368,7.380550991449368,7.2,0.869449008550631,5
25.910380237193273,7.765178009313983,6.674109953430088,0.8388763378327219,5
27.35053116662067,7.2,7.059787533351732,0.21216997331861442,5
22.69198212198069,6.889309495974252,6.0,0.9892245735634728,5
28.0,7.2968444763560205,7.395662632294606,0.29919634603823747,5
23.958796984402518,7.425999206421715,7.154800158715657,4.011841714129096,5
22.901686793866443,7.362168549689488,7.301686793866442,1.76843332084643,5
28.02318323064657,7.1,6.953909938387942,0.26900264399104157,5
23.0,7.186415283920878,7.2,1.0709122179330164,5
29.0,7.365601668766118,6.706389987403294,0.624153491812141,5
26.0,7.3681382795718555,6.664827150535181,0.21263431720336876,5
18.975579539310353,4.0,7.148778977126642,2.4878207412981315,5
24.950459268217728,7.7099081463564545,7.109908146356454,3.4992651708516362,5
25.57671957102903,7.247089946378629,7.041269839135887,0.19529100536213712,5
28.877233885722948,7.4485107428513695,6.962872314287158,0.06287231428715769,5
25.822250948748312,7.4,6.759249683750563,0.08025010541647908,5
28.209111630628996,7.367289304503196,7.241822326125799,0.344929398016416,5
28.0,7.206596732220198,6.746177125541386,0.2813193464440396,5
20.888236315741157,4.756891618337276,7.38632899425224,4.487589544471544,5
29.077891880284785,7.3221081197152165,6.766324359145649,0.1,5
28.37407560568169,7.237407560568169,7.362592439431832,0.19870378028408442,5
27.948451157102905,7.296902314205812,6.409293057382565,0.1762827770469737,5
27.429418126820455,7.2765087609227335,7.329418126820456,0.44237075509727575,5
27.77975900352542,7.1797590035254215,7.3202409964745785,0.1293654661966104,5
24.502838552720885,7.345970645949253,7.108058708101496,0.30663943174105335,5
18.449177126961246,4.0,7.122458856556399,2.764182006970336,5
26.205450529441205,7.258909894111759,7.158909894111758,0.1735639576447035,5
28.837667394699675,7.464933042120131,7.232466521060065,0.4071395194982152,5
26.552554457381305,7.5017029715875365,6.522019799721811,0.506694653423405,5
19.02997878475372,4.0,7.1514989390122645,2.4592611392932744,5
28.227816302569998,7.244367394860004,6.1518775350466655,0.9064817476640101,5
28.0,7.161921876005747,6.896796873323756,0.8431320334123553,5
26.0,7.4273534489916155,6.782060346974847,0.09042629285293463,5
29.079983708704635,7.279983708704633,6.8200977477722,0.09599674174092668,5
23.150665398052514,7.137666349513129,6.9363355534080995,0.9487181604101813,5
17.965852568092888,4.0,7.340309149343202,2.008546613445618,5
28.47053769247723,7.6882150769908915,6.888215076990892,0.005892461504554314,5
23.0,7.961226548225101,7.4,0.1,5
25.91180389776745,7.21763922044651,6.6647215591069795,0.4682227527144162,5
18.620370999072122,4.0,7.131018549953606,2.6743052249298938,5
19.525985328159766,4.0,7.176299266407988,2.1988577041315622,5
18.13325896001926,4.273112627150506,7.103249040320191,1.7368782558882052,5
22.737932973591167,7.454189962273099,6.641340528176623,0.4910391366188052,5
20.202243027616486,4.804250303147109,6.634002425176875,3.3624794562625073,5
29.28794175803216,7.293581071360453,7.101320186957808,0.13845217688052902,5
29.0,7.534715536770097,6.217614877433008,0.7320218833455543,5
28.0,7.171451391290878,7.021102907519832,0.601715078728924,5
26.74244602925868,7.371223014629339,7.135611507314669,0.36014388975946243,5
26.6925667101351,7.452787483699338,7.3018583224662255,0.6957607996452988,5
27.052205037620244,7.3,7.252205037620244,2.229023421695974,5
28.0,7.1,7.104282402306975,0.5014351953860511,5
18.489258473786222,4.0,7.124462923305005,2.7431393029916094,5
22.400142721240236,7.300350492297454,7.49970873216278,1.5784659893906425,5
27.541886712447095,7.1472955708156976,7.094591141631397,0.5595975296133129,5
18.225020829409452,4.0,7.111251041923858,2.8818640636468853,5
25.771109063585794,7.4,7.0,0.3761307938542291,5
29.953440890667988,7.88360222666997,7.046559109332012,0.7459861497122291,5
28.697401948069178,7.2,6.043228293132974,0.9824488775537281,5
19.87552708157467,4.0,7.193776354222986,2.0153482801781815,5
25.52149079247041,7.6830942572834875,7.229226435679128,1.9833529804576346,5
28.08747793441372,7.163259016656581,6.746167424976174,0.3205115599965207,5
29.29114187287585,7.391141872875852,6.8,0.42125950509795673,5
26.255024260156528,7.394378032519566,6.216865902441302,0.4206817382128247,5
19.747442133453458,4.0,7.187372106607574,2.0825928779902725,5
29.055130651783628,7.344869348216373,6.775653258918135,0.2749904580438546,5
29.69446776375294,7.1041491771852945,6.6027661181235295,0.12387256537294161,5
28.160529400015363,7.239470599984636,6.1395627400066575,0.42796783201454447,5
22.384016007160575,7.356807203647871,7.134014577797803,0.9237959108307615,5
27.0,7.184724374297882,6.945826877106354,0.3486772198382828,5
29.0,7.4,7.0,0.1362376284178023,5
26.357398926345688,7.2213005368271554,7.325448121104958,0.46272406055247883,5
18.994651876015602,4.0,7.149732593917023,2.4778077645687135,5
19.66371395916995,4.544172741590478,7.04714251272077,2.307487607454988,5
29.018295280039556,7.693901573320148,7.17560629328059,1.8969365891104946,5
21.91782134597668,5.238736369682951,7.27054466350583,2.911633990517491,5
23.92109515637505,7.8183572654374265,7.081642734562574,3.162028718524912,5
27.0,7.376695943605852,7.076695943605852,0.3298024673511617,5
29.025261316192406,7.287369341903796,6.824216051422779,0.1873693419037965,5
28.9493387438538,7.42026450245848,7.030396753687719,0.1537009315149701,5
23.46361067997125,7.4727080099784375,7.245451334996407,3.8136848415542652,5
22.985681349739878,7.357147797539019,7.357147797539019,0.4,5
27.617574126220692,7.347277621337923,7.4,0.3460646844482698,5
25.947505198279902,7.2,7.249168399426634,0.27375259913995026,5
18.086166047234137,4.0,7.104308302782659,2.954762822991601,5
26.27957881899019,7.169894704747547,7.279578818990188,0.4509283687385017,5
28.0,7.4,6.301919951503476,0.17884802909791442,5
19.48859777291938,4.0,7.174429888433266,2.2184861693927327,5
29.16574502059885,7.217127489700574,6.419892427904019,0.11712748970057418,5
19.326504740017953,4.520998645709156,7.115748984281867,10.672946093079892,5
27.987876966880798,7.287876966880797,7.287876966880797,0.08121230331192031,5
18.780600297394326,4.0,7.139030015267165,2.590184842823083,5
24.054218286227723,7.7819272379240925,7.018072762075907,4.142766969939603,5
26.314580531420695,7.221354867144826,7.357290265710349,0.45942575242483136,5
19.160032057753696,4.0,7.158001602887685,2.3909831698294175,5
19.501333265089738,4.359444285680589,6.905483448750791,5.299169704757196,5
29.171450434801518,7.29712973911909,6.862839652158787,0.11028702608809102,5
21.836732497308727,5.2428366415481245,7.287755834230424,3.0,5
29.0,7.365959291041324,6.931918582082647,0.24190991418842595,5
19.679050536015257,4.0,7.183952526800763,2.1184984675910346,5
19.373456964521687,4.0,7.168672848419692,2.2789350927548795,5
28.0,7.1269390977908715,7.024553160144145,0.2007722890177484,5
28.04926560383879,7.183578132053737,6.785046924376155,0.32598123024953823,5
19.18675814076478,4.0,7.408146153277393,1.5199844110240472,5
18.85501033469341,4.0,7.142750516679587,2.5511195753685865,5
27.898991280671414,7.598991280671415,6.626765258825024,0.38370405173295896,5
23.681841448882736,7.186359758519544,7.4,0.2504432997066776,5
28.12997811384785,7.370021886152147,6.4874179269294485,2.7035875002491365,5
29.164017394175428,7.234393042329829,7.0703756481544024,0.19719652116491468,5
28.768548354204746,7.238991964757776,6.661841416159358,0.10799730799055374,5
27.962019761998697,7.096426997462175,6.906525807455663,0.16667399063775945,5
28.0,7.207743041808175,6.8025810139360585,0.10258101393605829,5
18.000263675864396,4.8999789059308485,7.099957811861696,11.609587610948083,5
26.800257695705458,7.185603844697661,6.857069229798441,0.3600515391410916,5
29.16170640383399,7.423412807667978,7.285119211501967,4.257104234379385,5
18.969800776921247,4.0,7.14849003919813,2.4908545908101427,5
29.17807147792243,7.293157113246543,6.857542817662057,0.0784914364675886,5
25.477600909443304,7.411358726779376,7.144479818111339,1.5645753270119558,5
25.929333862826226,7.429333862826225,6.711998411521324,0.23833267146721823,5
28.29037912035918,7.2980758240718355,7.100962087964082,1.172212802317389,5
18.013151207137323,4.373211166471262,7.225061282221293,3.7270775771260505,5
26.71099838781023,7.65038352142214,7.055856736528224,5.054154394258987,5
28.55064535042024,7.321336378511394,6.571981728931636,0.14267275702278806,5
24.890850925241022,7.6890850925241025,7.1345105551446135,2.57504030495969,5
26.0,7.313080447788388,7.0,0.4193911064781767,5
22.194603083690872,7.463492290772824,7.152698458154565,2.2431753304730355,5
21.0,4.480354409018854,7.2,3.388405159415159,5
28.504551759595593,7.690896480808817,6.895448240404409,0.002275879797795713,5
28.767236616937122,7.266381691531439,6.66862291209601,0.1336183084685609,5
24.463121143743784,7.1,6.9368788562562145,0.14837434740279448,5
27.081140105959324,7.375439576162707,7.124560423837293,0.32342031787797,5
29.08157598124127,7.250807869914181,6.669231888672915,0.10644840656555682,5
28.588259600422596,7.582261693036257,6.835217453289815,0.023830092114101004,5
25.150464959101427,7.475232479550715,7.126627356855001,3.0338053930412556,5
25.55440603826633,7.238601509566583,7.284195471300253,0.43683909426005046,5
25.043554039418176,7.686933788174548,6.604355403941817,0.15,5
28.0,7.159156450926523,6.704217745367386,0.1887346763897842,5
23.942270797897162,7.796157200191167,7.261572001911669,3.0242009182986145,5
24.71218395501273,7.435467254487159,6.75802795987175,0.18130095712821806,5
26.202156909850668,7.679784309014933,6.859568618029867,4.396055542208977,5
27.0,7.204397133693314,6.191205732613371,0.37689922118468877,5
17.204139504252034,4.156418968306907,7.36269062238527,1.823005339993323,5
22.752150995691775,7.515190641964447,6.041774265402231,0.5464292884104843,5
18.419944487231664,4.0,7.120997224331363,2.779529143399809,5
26.88493119311695,7.430958715870172,6.946027522753218,0.38095871587017205,5
18.230034018716673,4.0,7.111501700625218,2.8792321408555956,5
18.04551333227302,4.564213899687975,7.102275666427103,8.373751808411093,5
19.277241773516465,4.0,7.163862089103666,2.329448066695039,5
25.203216122764967,7.200804030691242,6.900402015345621,0.20101709882442098,5
28.055560782619168,7.233317652142502,6.733364695714997,0.4200282261434965,5
19.936179968119127,4.44113492085153,7.373262966687704,2.971647739533182,5
28.00807743667697,7.034803960857857,7.010571650826947,0.24083133076682073,5
27.0,7.312964025024118,6.861107924927647,0.11592805004823545,5
18.96552992804585,4.0,7.1482764967039865,2.493096786125082,5
18.81184106713114,4.0,7.196567498535913,2.3240066238651225,5
22.78558040854274,7.1714731971524195,7.43573659857621,1.1430088703182282,5
18.364537305404383,4.0,7.118226865770219,2.808617913088843,5
28.0,7.419824514367921,7.139868385775941,0.17806141997122757,5
27.701227879525916,7.500409293175305,7.433606195450204,3.1855620563024236,5
26.881793614007766,7.366226746859362,6.58311337342968,0.31870726516954273,5
28.441131355366128,7.1,6.294189831414194,0.6835321186780323,5
23.0,7.3902099679783,7.2475524919945755,0.7860137860244131,5
29.0,7.236602064208249,6.936602064208248,0.18767563642951834,5
23.953217808644233,7.853217808644234,7.3,4.070321515477942,5
24.485861615001188,7.9,7.265295598928486,4.076040290854835,5
22.48902794141139,7.518633243874233,7.318310323650222,0.6231010378911649,5
26.926148519718126,7.663074259859063,6.0,0.9261820320632907,5
24.328981194211345,7.103220132690149,6.996779867309851,0.11289811942113423,5
19.364052815699395,4.087407491779776,7.184591545493677,2.630770754758802,5
27.0,7.629562451429971,6.8,0.11756669257068236,5
28.0,7.7,6.9739516717984715,3.5612445298929503,5
29.0,7.64025536593981,6.484280902533791,1.491839040462493,5
18.892738925327684,4.034775551632922,7.195409252063512,2.2596280660381085,5
26.745157905016796,7.4,6.701783779677976,0.7568278616809447,5
26.846964920369686,7.4,6.877296197413532,0.5141292698379702,5
28.0,7.3827681560415925,6.834463687916815,0.19483044681247774,5
28.75117599908159,7.254453360817384,6.671512027177915,0.1059705332261856,5
28.248713298124905,7.0387620642489255,6.560388771316666,0.48080073772926485,5
29.0,7.267552311465762,6.292029196808139,0.09702092458630494,5
28.106985341058973,7.257205863576411,7.421397068211795,0.449779477482561,5
28.0,7.26892077564106,6.606762326923181,0.11655396121794699,5
27.593603002610507,7.2,6.962558798955797,0.26748824020884054,5
29.89585734847917,7.310414265152083,6.831242795456249,0.1817565923518526,5
27.013760553064227,7.198279930866972,6.706880276532113,0.1,5
25.390256509718483,7.278051301943697,6.587794792225212,0.5451282548592425,5
18.033372689676952,4.0,7.101668634944264,2.982479335768559,5
27.0,7.462922760298673,6.977536561792037,0.27741544794026546,5
22.931030050650698,7.668969949349303,7.408040067534262,2.166900096771161,5
23.065353956713885,7.653318602347225,7.037345118122221,1.3626548818777797,5
24.060385133533803,7.136231080120281,7.28792297329324,1.9908457881049133,5
28.0,7.352050736667126,6.702734315556167,0.22465821055547908,5
28.987431225803636,7.044186209034765,6.5399966176359765,0.13353364301042409,5
23.0,6.182778133544955,6.908610933227523,1.274256406854069,6
14.893752366303113,6.451670547682654,7.287199632946979,2.685858575703323,7
15.399916069736397,6.205414683120652,7.7053585780137475,15.027662169381578,7
18.803491022305533,6.196508977694467,7.71790538661668,0.0,7
20.61334064266606,6.5599780720018215,8.17001096399909,1.1986988277306614,7
18.82019725997594,7.644524341549566,8.153770284624638,0.03143620645524599,7
14.723104863438278,6.377337551704104,7.728716671517848,14.65499343046521,7
21.893271588734507,6.713785981269348,7.7908909906031525,0.9891924298638127,7
21.63219063298541,7.026008839564506,7.682418707482684,0.8259468603913434,7
17.64103313152984,5.984300677804453,7.864262914288926,1.178753316249555,7
20.50005854230638,7.0135821764151265,7.579457609939321,0.7091811923831419,7
21.54022157885015,7.106518947871565,7.676629737033641,0.8023370262703359,7
21.998340084676137,6.798340084676136,7.603319830376968,0.8131538388445825,7
21.44970521025014,6.225553364304169,8.262776682152085,0.75036215195552,7
21.0,6.2020379511065915,7.602037951106591,2.2330569266598874,7
18.513477243431208,6.665161898581487,7.872473016891476,0.8130834330296883,7
15.158983996333765,6.518063957597314,7.64713709504654,13.186051192798224,7
22.0,7.82785439802085,7.9,0.32214560197914965,7
15.652456017331955,6.808307133766341,7.465040730241152,2.2225636726930915,7
21.98811783651136,7.304609129260459,7.923225947897589,0.7764706298249155,7
21.97354276028086,6.259237117079191,7.778147160462507,1.075252790217056,7
22.0,6.469568650042475,7.909797419606743,2.1913721358040017,7
19.549729404076906,6.31471622078171,7.6075308659767575,0.8726322869173444,7
21.0,6.451955157561951,7.611954755513869,2.5599326559333107,7
16.552067261969626,6.218402242065654,7.7072894166757475,13.438297980289622,7
21.500955858879017,6.900501121951527,7.76051059802659,0.8602969718491437,7
18.743880996261815,6.364958636867065,7.836698075722277,0.7971499319983769,7
21.0,6.276394043234596,7.792203429278754,2.710515002225415,7
20.018384374127816,6.375099993095943,7.971956536647536,0.783764504419156,7
20.777775718154164,6.999490912236006,7.574528090850464,0.6969589874033196,7
21.0,6.205775865625402,7.72516485457829,3.205932053199431,7
21.0,5.9,7.721028849800679,3.3657490448832714,7
21.80415330534729,6.807629165881701,7.682543020883878,0.8126506881913961,7
21.0,5.9,7.750951054965606,3.4166167942888603,7
21.16649509070232,5.4136545658511315,7.797025758021309,0.5494778167797602,7
15.310505557949163,6.406848332594799,7.609315167042565,12.625047691382074,7
22.0,6.596741913323305,7.735015022344093,2.234144670818618,7
18.162615073889256,6.377005568838298,7.998600332722974,11.788104183278552,7
21.517816821413458,7.277937448490322,7.836845859835939,0.6563149853475927,7
17.41147392492509,6.09154391524356,7.822969938096474,11.060763915797125,7
21.843809474770065,5.945480629314668,7.681663507846895,1.0205021318780232,7
21.62445519826199,5.818703512479215,7.973089310563426,0.939220555309607,7
20.708855776490765,6.0506325554636256,8.049367444536374,1.0,7
17.044790140380947,5.130860222213983,7.988620850242262,0.0,7
14.854521504118678,6.95336638351939,6.68266372096404,2.6627247710381154,7
19.694476471981144,7.079933823046631,7.872374853590967,0.3832328976663858,7
18.714228456471826,6.956247969435681,7.827304361149702,0.5677694947438662,7
21.919396934932504,6.719396937461283,7.761206125077433,0.9631458190764397,7
19.317844205187892,6.061852674627965,8.011094866192144,9.83097484525462,7
14.41781584677024,6.244012391112867,7.88583399454175,16.780428185023577,7
21.199665383684618,5.979866153473847,7.771184668390751,3.524890128147552,7
20.605974030769858,5.578065817302449,7.561825674764779,0.7579837637596896,7
19.768392659852175,5.762125139868608,8.08841963299261,7.9777918304571,7
15.557856633510319,6.332643009742627,7.616735698868731,13.122965402225285,7
22.0,7.96527635021932,8.18888531646151,0.540545807861321,7
16.780435027558106,5.861180789086287,7.789906779808978,0.9889745778987505,7
21.0,6.077032267359337,7.7356554204740355,3.3684851813763212,7
22.0,7.772725977642774,8.084720162820703,0.6419639226299099,7
18.723040653248713,7.188479673375643,7.8,0.27880081656089084,7
21.0,6.410572181175446,7.6278484442109455,2.509313524326722,7
21.832467294044378,6.02630380199344,7.701268514079322,1.0148772858661435,7
19.879814690155833,7.171005246993419,7.994786782985517,0.42430344339220044,7
19.95821057271538,6.751245212469576,7.671803704728962,0.98593223624095,7
21.0,6.337257553390804,7.715237217341405,2.431482262380144,7
22.0,6.571902086202902,7.910391046306452,2.159430038319812,7
14.608543577537292,6.305038838845612,7.75528995391964,15.188538742466559,7
21.0,5.9,7.737817709708775,3.39429010670658,7
20.332718211552326,6.9743474615323,7.972119701925387,0.6349459711592375,7
21.511266283013782,7.125822477502061,7.681455619302203,0.8018544379524796,7
14.709700691578169,6.424863930032031,7.687260667477311,13.683379595667702,7
17.602461669992188,5.76249519802785,7.851180448893302,1.2307396370155175,7
17.48727900454944,5.619376153776593,8.1,0.0,7
18.92632025399802,5.776709923425527,7.864588653829795,12.925195559649383,7
21.0,6.317466384741188,7.702675931721445,2.403241486994858,7
20.049633912137615,6.918008988828751,7.7,0.3995606945651361,7
20.6188452189708,6.964824664893165,8.010804110815528,0.6675876675534177,7
20.980281102564184,6.317908517485838,7.703521231684967,3.2482836957801187,7
16.846944909479305,5.666601591044409,7.7789067476347755,1.3872004052678795,7
21.63968518344206,7.51984259172103,8.1,0.43472453551180223,7
21.0,6.424619608812867,7.783586927309515,2.5587228768740578,7
21.402295355487155,7.029366068504536,7.687497317498358,0.7503702018781271,7
20.345960996837285,5.2755298964937,7.754039002186595,6.671060271389716,7
21.017469358153114,7.391265320923444,7.891265320923444,0.5449795721020751,7
21.9135898240163,6.71035411004102,7.746934601356089,0.9434400077496192,7
22.0,7.818779735151467,7.9,0.33122026484853295,7
21.0,6.30706167877257,7.70706167877257,2.3905925185141057,7
17.185405372999067,5.631189165809653,7.8585675674517175,1.3669275799101597,7
19.536608526519842,5.928707370638067,7.622836863662766,0.9584862058329953,7
21.0,6.2484733569144275,7.8,2.714777379714563,7
14.405263522618633,6.32157905678559,7.766526213666783,15.203845403653421,7
16.80137621493244,6.327196263639022,7.963315561506919,13.737723537395208,7
17.217878065305527,6.0416048269562515,7.7872678198217535,11.302455517233543,7
17.629049045499656,5.967939131890995,7.863648666375354,1.185031775479458,7
21.771496886678815,5.962155251155661,7.904670817761578,0.9547186384367495,7
15.271591779154932,6.554898810693323,7.727469218759674,15.033733643645103,7
20.30234696928734,5.743285757002274,8.061408181572403,1.1187224843733135,7
21.987806044126586,7.864518446246009,7.893903022063293,0.27206820229323503,7
21.894041902226093,5.488244761850571,7.703446096448702,1.1328502866713113,7
16.568469951817168,5.909801850949477,7.707419118711324,1.7332358161942172,7
21.9100705094373,5.6221720117275975,7.8445924324740615,1.210689424567431,7
21.0,6.165360259420939,7.7008068515102295,2.5470877106392433,7
19.8300459038249,6.134728364297346,7.886900156920919,0.8371910509702765,7
19.620087768997717,7.038604555233365,7.579015687391806,0.8504070209448691,7
21.02056567824364,7.102287225084652,8.08202904391231,0.3218669089561512,7
20.930741218588157,6.547692444228457,8.046804721322305,2.1097471988709193,7
22.0,6.439232783935556,7.7,2.3569311360771663,7
21.980657046965096,6.810855031916631,7.671638073882011,1.0275753962414922,7
21.0,6.654289404960821,7.63047372996033,2.82667097252008,7
17.68469844859202,5.287006789611669,7.512114974765014,2.7881908666368282,7
21.900486641760732,7.905847803611234,7.939805343295707,0.23420086056483924,7
21.0,5.9,7.793922442320002,3.48966815163104,7
21.0,6.21002286823071,7.756279607622727,2.9100382471022055,7
14.674879005240879,7.0,7.27667687554427,2.759728335011199,7
21.759348810759516,6.874517831667622,7.73461645742006,0.9047928872083554,7
20.785208674345455,5.556333878952727,7.676469577636903,4.767762601972631,7
21.73490273115206,7.690719853010738,8.173033077761898,0.8074309295875649,7
20.04398314119149,7.097396866006393,7.872543578924026,0.48334427383108275,7
21.325180401214052,5.936310632754207,7.626400972910917,0.5688976578630864,7
21.663964745366663,7.563964745366665,7.956005875772223,0.6700440682916692,7
15.700460289738729,6.369989798224017,7.6474560107626255,12.675894881096163,7
20.266042164130273,6.0,7.7452771144929695,0.7339578358697273,7
21.556201507125348,6.380523437485296,7.722493791252812,2.3232623967859505,7
19.8033932521971,7.062809184478496,7.782112021863749,0.4490647458164444,7
19.64868294827791,6.939751530225392,7.613399682731848,0.9091364399583736,7
14.9328099826768,6.57828275193379,7.668033083196568,13.346350190169467,7
21.94527072845433,6.742374255065192,7.686286752758505,0.8864691149165309,7
15.472827671173594,6.424275890391198,6.959783287645825,1.1514482192176043,7
18.690674420433314,7.637468524963766,7.710421912506039,0.04931203594972078,7
20.266528535747607,5.936329349192039,7.924777315353042,6.085249155360872,7
15.146626782107896,6.832409803801464,7.8168082395142005,15.818558141142244,7
20.0,6.832416340624766,7.797303148863722,0.5005501956251405,7
15.136546368233846,7.0,7.428678318114944,2.3255032055822644,7
19.821163982551823,6.698754240737492,8.039212991019813,0.12981481780158532,7
21.957910430794165,6.970065689827739,7.835087191273683,1.7514466852240242,7
21.650172865196076,7.554167959111303,8.120357068584372,0.43469210703838457,7
16.10841033926733,6.2859381729297,7.672344531096749,13.145887808349483,7
20.96083400692868,6.646447209983592,7.855689340144898,2.4873751136257676,7
21.0,6.239960250078301,7.675337921610443,2.8368412009091135,7
20.419943844429007,5.693561138324798,7.9316880314368925,5.610765816914446,7
18.80485956229651,5.730306986534467,7.841815808079319,0.7315218771085947,7
22.0,7.859489389984941,8.211642573253034,0.6994950263436951,7
17.20234288241999,5.6031238432266575,8.1,0.0,7
16.627554874597994,6.0,7.969349915145326,0.11456085748853662,7
16.945814067268692,5.827112271112821,7.962608608846368,0.3910518743263366,7
21.0,6.478932364351045,7.70224443808681,2.6130609608454884,7
14.978113237598002,6.465376849215101,7.748352303871327,15.26976629592376,7
21.71223494134517,6.406130032285658,7.724689817866889,2.302114173497518,7
17.471994834844256,6.827675598118831,7.611240464141146,0.8481170344292792,7
20.92611483596813,6.721818719913088,7.6904668970389585,2.3368643677592775,7
18.69065029720714,7.500047526441314,7.733325412221512,0.15957973963057906,7
20.970346103768296,6.604177099864808,8.08788804355397,2.291998505368987,7
21.48623746778283,7.013429509350343,7.707140230374449,0.7892465111537089,7
20.644334130584618,5.330934608935385,7.6577126380504374,5.705092665946053,7
22.0,7.750915444386769,8.135640810702474,0.7338767762979822,7
20.78537750827735,5.765437182703585,7.65707550165547,4.707526949683659,7
21.003289878043077,6.246462330451334,7.6461190907144,2.2986434647510605,7
17.810318995125197,6.1938557292820855,8.1525797487813,0.0,7
21.0,6.491611683251042,7.738925544745864,2.6368802968145766,7
21.0,6.098985677180648,7.8,2.9010143228193512,7
20.096807719044985,5.503192281634937,8.003192281634938,7.003192281634937,7
21.971055869427918,6.808589322864098,7.616601462238549,0.8218303765252589,7
22.0,7.899949731121553,7.9,0.25005026887844733,7
18.581566059827278,6.741761818329863,7.8597063635263416,0.7579314906181471,7
21.91227343177055,5.45082311243259,7.755832067498413,1.0352429089439927,7
21.9,6.7,7.8,1.0,7
21.466724431201637,6.451757037932151,7.718822865102827,2.4363641484465446,7
21.0,6.512899836794779,7.682882392620352,2.8087182869810845,7
22.0,7.874317491737706,8.187358286481192,0.6482406585707643,7
21.9892198692446,5.429827186368938,7.850940561969051,1.0888947247555323,7
16.882863749166606,5.853709000666714,8.036572749833322,0.0,7
21.0,6.307821440249804,7.707821440249804,2.391732160374706,7
18.20273309368978,5.3181049919127,7.70531059642995,2.2167947341586913,7
21.0,6.503399713556327,7.635614421337793,3.0292255105767696,7
15.789633388019315,6.890156692069075,7.460332554942198,2.181151666605126,7
21.94944420767344,6.649444207673441,7.8168519307755195,1.0183148069224481,7
21.43653361575016,7.255124765399804,7.985386553773864,1.0,7
21.750408613738955,5.599182772522088,7.798365545044176,1.0100817227477912,7
19.44695397614718,5.987132219144845,8.07234769880736,9.196044444277076,7
21.731895979740397,5.944568314146157,7.930462855966968,0.9388823388819488,7
21.958347668609747,6.408061971008702,7.764232735818681,0.8951788359716922,7
21.738636815228848,6.506364178274619,7.86454527390846,1.0,7
18.352919739888012,5.8887532901218265,7.93078796601746,8.906717171023237,7
18.795548454112126,6.982492008028454,7.819584665065899,0.5846057541320976,7
15.537639501278548,6.303619180667256,7.152843641952844,0.22184703244457427,7
21.60907038313264,7.9966021539134715,8.143431068524254,0.22214410984221333,7
22.0,7.970634047677235,8.207572748117137,0.558205556710945,7
21.988354974113957,6.7883549731165225,7.623290053764391,0.8321255511757868,7
20.991061108858418,6.758123771426191,7.9435829185263955,0.8166728023729838,7
21.48293485075858,6.58633360903919,7.6482934850758575,2.6764605585512213,7
18.561939045431505,6.294920933788496,7.991814045096862,11.25877204294252,7
15.05106686364136,6.484679940907592,7.601532005990738,12.102797596083553,7
21.0,5.9,7.798779899838037,3.4979258286920403,7
21.941654586416668,6.741654589944226,7.71669082060236,0.9208562797532132,7
21.906838328199402,6.692372915844146,7.795739251875391,1.0781935682806414,7
19.032801648004156,6.093246134320163,7.739509414928253,0.9126258419905866,7
21.983647911380263,6.581760443098689,8.101887468281573,0.10723231016908236,7
21.985137989165306,6.785137989165304,7.6297240219706595,0.8382378208871901,7
20.542293899718093,5.544017849257722,7.795678032984682,5.544472593132886,7
18.791153298598008,6.0646304746936055,8.048036825271984,10.361641695663437,7
21.0,6.277498145016528,7.708656147078682,3.2189736471676555,7
14.863203425472582,6.981276761042556,7.31606105728558,2.6427377131519982,7
20.96382733134358,5.842123730149727,7.692765466268716,3.5665692530129918,7
22.0,7.968753238783968,8.240246594892309,0.6027061827861208,7
21.531502653681105,7.991156697603963,8.087398938527558,0.1119935677641475,7
17.57211456676017,5.930888787289187,7.863401431959502,1.2072166849779944,7
21.689253904143055,7.104967901192821,7.706126479782763,0.7983006429297995,7
19.834918175116915,6.005297098133492,7.525720444561362,1.0154332197477793,7
18.56532349357281,6.723488929916913,7.862751844955098,0.7710879704175234,7
21.0,6.192074161451187,7.754166562691488,3.056767921636636,7
17.28225578780318,5.682278041444891,7.995844304897143,0.559374512243508,7
21.803256977153673,7.361934717816962,7.874950207802524,0.7730847262509548,7
15.230685754952209,6.697015401728715,7.78054660692737,16.53987581567639,7
21.23060756354601,7.005473164939514,7.77947459433253,0.7681393637295545,7
21.0,6.441089318562125,7.7495894987713445,2.5733340141074112,7
22.0,7.813576186129527,8.059049564436854,0.557942700846435,7
21.35948103502169,6.720259482489155,8.020259482489154,2.1487584828017354,7
21.0,6.162304415044685,7.8,2.8231578881115555,7
