age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,management,single,tertiary,no,318,yes,no,unknown,9,may,133,2,-1,0,unknown,no
43,self-employed,married,tertiary,no,64,no,no,unknown,6,jun,230,2,-1,0,unknown,no
55,management,married,tertiary,no,2366,yes,yes,cellular,30,jul,94,4,-1,0,unknown,no
67,retired,married,tertiary,no,701,no,no,cellular,6,aug,254,2,-1,0,unknown,yes
34,entrepreneur,married,tertiary,no,475,yes,yes,cellular,9,jul,1156,1,-1,0,unknown,no
28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no
58,management,married,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,unknown,no
46,management,married,tertiary,no,523,yes,no,cellular,6,may,105,4,366,2,failure,no
53,entrepreneur,married,tertiary,no,71,no,yes,cellular,29,jan,86,1,-1,0,unknown,no
35,management,single,tertiary,no,0,no,yes,cellular,14,aug,370,4,-1,0,unknown,no
39,self-employed,married,tertiary,no,585,yes,no,cellular,18,nov,48,1,181,3,failure,no
53,management,married,tertiary,no,12,no,no,cellular,27,aug,345,10,-1,0,unknown,no
56,management,married,tertiary,no,334,yes,no,unknown,15,may,127,2,-1,0,unknown,no
53,self-employed,married,tertiary,no,451,yes,no,cellular,2,feb,125,1,249,2,failure,no
48,management,married,tertiary,no,1808,yes,no,cellular,26,feb,245,1,-1,0,unknown,yes
36,management,married,tertiary,no,23,no,no,cellular,26,aug,133,11,-1,0,unknown,no
31,management,married,tertiary,no,459,no,no,cellular,28,aug,13,14,-1,0,unknown,no
32,housemaid,married,tertiary,no,357,yes,no,cellular,18,nov,175,2,-1,0,unknown,no
55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown,no
27,management,married,tertiary,no,802,no,no,cellular,22,sep,569,1,-1,0,unknown,yes
53,management,married,tertiary,no,37,no,no,cellular,28,aug,51,9,-1,0,unknown,no
55,management,divorced,tertiary,no,481,yes,no,telephone,8,may,147,2,298,3,failure,no
33,technician,single,tertiary,no,137,no,no,cellular,25,aug,88,4,-1,0,unknown,no
32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,95,2,-1,0,unknown,no
34,management,single,tertiary,no,5086,no,no,cellular,25,may,213,4,-1,0,unknown,yes
41,management,married,tertiary,no,4824,no,yes,cellular,18,jul,168,7,-1,0,unknown,no
38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,-1,0,unknown,no
37,technician,married,tertiary,no,6968,no,no,cellular,1,jun,175,1,-1,0,unknown,no
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no
60,management,married,tertiary,no,759,no,no,cellular,14,aug,136,2,-1,0,unknown,no
56,housemaid,married,tertiary,no,1922,yes,no,cellular,24,jul,247,2,-1,0,unknown,no
54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,-1,0,unknown,no
41,technician,married,tertiary,no,177,yes,no,telephone,11,jul,117,2,-1,0,unknown,no
31,management,married,tertiary,no,0,no,no,unknown,14,may,298,1,-1,0,unknown,no
55,management,married,tertiary,no,-375,no,no,cellular,30,jul,814,2,-1,0,unknown,yes
34,management,married,tertiary,no,1518,yes,no,cellular,20,nov,128,2,-1,0,unknown,no
53,management,married,tertiary,no,1343,no,no,cellular,5,aug,129,4,-1,0,unknown,no
39,management,single,tertiary,yes,-401,yes,no,cellular,19,aug,274,4,-1,0,unknown,no
56,management,married,tertiary,no,856,yes,yes,cellular,4,feb,70,4,7,7,other,no
39,management,single,tertiary,no,3797,no,no,cellular,2,jun,96,2,-1,0,unknown,no
27,management,single,tertiary,no,390,no,no,cellular,28,oct,190,1,82,1,success,no
39,admin.,single,tertiary,no,2600,yes,no,unknown,17,jun,77,1,-1,0,unknown,no
54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269,3,541,3,success,yes
38,management,married,tertiary,no,2278,yes,yes,cellular,13,may,244,1,-1,0,unknown,no
36,management,married,tertiary,no,495,no,no,cellular,12,mar,213,3,182,6,success,yes
35,management,married,tertiary,no,24,yes,no,cellular,8,apr,169,1,231,2,failure,no
36,management,single,tertiary,no,613,no,no,cellular,7,aug,86,2,-1,0,unknown,no
32,blue-collar,single,tertiary,no,3014,yes,no,cellular,7,may,291,2,-1,0,unknown,no
56,management,married,tertiary,no,21664,no,no,unknown,17,jun,214,8,-1,0,unknown,no
32,management,married,tertiary,no,5878,no,no,cellular,19,aug,159,2,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,2723,yes,yes,cellular,8,aug,275,4,-1,0,unknown,no
31,blue-collar,single,tertiary,no,2197,yes,no,unknown,23,may,146,3,-1,0,unknown,no
36,management,married,tertiary,no,1477,no,no,cellular,7,aug,71,2,-1,0,unknown,no
58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown,no
48,technician,married,tertiary,no,9207,no,no,cellular,18,aug,445,3,-1,0,unknown,no
28,technician,single,tertiary,no,356,no,no,cellular,2,mar,76,2,-1,0,unknown,no
40,management,married,tertiary,no,1217,yes,yes,cellular,18,nov,155,1,-1,0,unknown,no
28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,3,95,3,other,yes
27,technician,single,tertiary,no,808,yes,no,cellular,15,may,578,1,364,1,other,no
38,management,single,tertiary,no,427,yes,no,cellular,6,may,17,3,169,2,failure,no
53,technician,married,tertiary,no,431,yes,no,unknown,11,jun,74,1,-1,0,unknown,no
60,services,married,tertiary,no,4256,yes,no,cellular,16,aug,239,3,761,1,other,yes
33,management,divorced,tertiary,no,0,yes,yes,cellular,19,aug,275,8,-1,0,unknown,no
64,retired,married,tertiary,no,846,no,no,cellular,11,feb,671,1,181,3,failure,yes
29,technician,single,tertiary,no,2893,yes,no,unknown,3,jun,250,1,-1,0,unknown,no
35,self-employed,married,tertiary,no,980,no,no,cellular,2,aug,428,2,336,6,failure,no
33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249,2,335,2,failure,yes
25,management,single,tertiary,no,808,no,no,cellular,18,sep,267,2,114,2,failure,yes
59,management,married,tertiary,no,0,no,no,cellular,27,aug,87,4,-1,0,unknown,no
32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,no
32,management,single,tertiary,no,112,yes,no,cellular,5,may,118,1,-1,0,unknown,no
34,management,divorced,tertiary,no,13204,yes,yes,cellular,20,nov,197,2,-1,0,unknown,no
31,management,married,tertiary,no,22546,yes,no,cellular,14,may,8,6,267,4,failure,no
36,management,married,tertiary,no,340,yes,no,cellular,20,apr,68,2,-1,0,unknown,no
26,management,married,tertiary,no,265,no,no,cellular,30,jan,650,2,-1,0,unknown,no
54,management,married,tertiary,no,384,yes,no,cellular,12,may,30,7,-1,0,unknown,no
47,management,divorced,tertiary,no,94,yes,no,cellular,31,jul,9,19,-1,0,unknown,no
35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,no
31,student,single,tertiary,no,64,no,no,cellular,15,sep,208,1,105,2,success,no
49,unemployed,married,tertiary,no,-471,yes,no,cellular,20,nov,77,3,185,7,failure,no
32,management,single,tertiary,no,1160,yes,yes,unknown,11,jun,450,2,-1,0,unknown,no
28,admin.,single,tertiary,no,14,no,no,cellular,1,jun,201,1,-1,0,unknown,no
38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,yes
52,technician,single,tertiary,no,1308,yes,no,unknown,29,may,361,1,-1,0,unknown,no
49,technician,married,tertiary,no,279,yes,no,unknown,19,may,168,4,-1,0,unknown,no
46,management,married,tertiary,no,1285,yes,no,unknown,27,may,89,1,-1,0,unknown,no
32,services,married,tertiary,no,4908,no,yes,cellular,13,may,491,2,-1,0,unknown,no
32,unemployed,single,tertiary,no,336,yes,no,unknown,8,may,139,1,-1,0,unknown,no
32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no
43,management,married,tertiary,no,348,no,yes,cellular,15,jul,88,3,-1,0,unknown,no
25,self-employed,single,tertiary,no,453,yes,no,cellular,17,jul,134,1,-1,0,unknown,no
40,management,divorced,tertiary,no,502,yes,no,cellular,3,feb,267,4,270,3,other,no
38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5,3,150,6,failure,no
36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no
57,management,married,tertiary,no,0,no,no,cellular,19,aug,188,4,-1,0,unknown,no
33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,yes
30,management,single,tertiary,no,47,no,yes,cellular,31,jul,11,17,-1,0,unknown,no
55,services,divorced,tertiary,no,1983,yes,no,telephone,19,nov,123,1,-1,0,unknown,no
36,management,single,tertiary,no,1283,no,no,cellular,18,aug,92,5,-1,0,unknown,no
39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,554,1,-1,0,unknown,yes
26,management,single,tertiary,no,1177,no,no,cellular,19,oct,116,1,-1,0,unknown,no
29,self-employed,married,tertiary,no,1,no,no,cellular,18,jul,167,3,-1,0,unknown,no
30,technician,single,tertiary,no,1922,yes,no,cellular,18,may,546,1,-1,0,unknown,no
29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,no
53,management,married,tertiary,no,146,no,no,unknown,30,may,150,1,-1,0,unknown,no
30,management,single,tertiary,no,6164,yes,no,unknown,27,may,152,11,-1,0,unknown,no
42,management,divorced,tertiary,no,221,yes,no,unknown,7,may,720,2,-1,0,unknown,no
40,management,married,tertiary,no,89,yes,yes,telephone,9,feb,148,6,-1,0,unknown,no
25,technician,single,tertiary,no,468,yes,no,unknown,15,may,147,1,-1,0,unknown,no
40,management,married,tertiary,no,7780,no,no,telephone,4,may,364,1,355,1,other,no
25,entrepreneur,single,tertiary,no,16874,yes,yes,cellular,15,may,117,2,-1,0,unknown,no
40,self-employed,married,tertiary,no,642,no,no,cellular,18,nov,147,3,-1,0,unknown,no
66,management,single,tertiary,no,6483,no,no,cellular,13,aug,275,1,-1,0,unknown,no
47,management,married,tertiary,no,2306,no,no,telephone,6,aug,239,4,-1,0,unknown,yes
36,management,single,tertiary,no,-679,yes,yes,cellular,7,may,172,1,93,1,failure,no
58,management,single,tertiary,no,331,no,yes,cellular,28,jul,82,3,-1,0,unknown,no
28,self-employed,single,tertiary,no,0,yes,no,cellular,21,jul,479,1,-1,0,unknown,no
30,management,married,tertiary,no,151,no,no,cellular,19,aug,82,4,-1,0,unknown,no
32,management,divorced,tertiary,no,883,yes,no,cellular,10,dec,798,1,185,5,other,yes
48,management,married,tertiary,no,0,no,no,cellular,26,aug,60,5,-1,0,unknown,no
36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown,no
54,management,married,tertiary,no,3,no,yes,cellular,8,jul,443,1,-1,0,unknown,no
32,management,single,tertiary,no,28,no,no,cellular,8,aug,111,2,-1,0,unknown,no
33,management,single,tertiary,no,335,no,no,cellular,29,aug,130,4,-1,0,unknown,no
44,management,single,tertiary,no,1206,no,no,cellular,9,jul,160,2,-1,0,unknown,no
25,technician,married,tertiary,no,914,yes,no,cellular,12,may,185,2,-1,0,unknown,no
32,management,single,tertiary,no,347,yes,no,cellular,18,may,213,1,264,6,failure,no
36,management,married,tertiary,no,860,yes,no,unknown,20,may,294,15,-1,0,unknown,no
46,management,divorced,tertiary,no,225,yes,no,cellular,14,may,201,1,345,1,other,no
43,unknown,single,tertiary,no,2731,no,no,cellular,21,nov,11,7,-1,0,unknown,no
50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other,no
44,management,divorced,tertiary,no,0,no,no,cellular,22,aug,54,2,-1,0,unknown,no
30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,528,3,-1,0,unknown,yes
37,entrepreneur,married,tertiary,no,310,no,no,cellular,1,sep,76,1,-1,0,unknown,no
30,management,single,tertiary,no,6495,no,no,cellular,30,mar,78,3,-1,0,unknown,no
49,technician,married,tertiary,no,3726,no,no,cellular,5,aug,875,2,-1,0,unknown,yes
57,retired,married,tertiary,no,1180,yes,yes,unknown,14,may,191,2,-1,0,unknown,no
61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,yes
51,technician,married,tertiary,no,1315,no,no,telephone,5,jun,303,2,-1,0,unknown,no
31,technician,single,tertiary,no,424,no,no,cellular,21,aug,93,2,-1,0,unknown,no
30,technician,single,tertiary,no,-970,no,yes,cellular,21,aug,194,2,-1,0,unknown,no
50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218,3,161,9,other,no
39,technician,married,tertiary,no,209,no,no,unknown,23,jul,36,2,-1,0,unknown,no
34,housemaid,married,tertiary,no,0,no,no,cellular,26,may,141,1,188,1,failure,no
31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,203,2,2,3,other,no
32,management,married,tertiary,no,0,no,no,cellular,26,aug,104,9,-1,0,unknown,no
44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71,1,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,205,2,-1,0,unknown,no
47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,no,unknown,27,may,145,2,-1,0,unknown,no
30,management,single,tertiary,no,149,yes,no,unknown,3,jun,220,2,-1,0,unknown,no
38,management,married,tertiary,no,3452,no,no,cellular,13,aug,132,2,-1,0,unknown,no
41,unemployed,married,tertiary,no,1666,no,no,unknown,9,jun,291,3,-1,0,unknown,no
36,technician,married,tertiary,no,0,no,no,cellular,22,aug,147,2,-1,0,unknown,no
27,management,single,tertiary,no,88,no,no,cellular,4,may,143,1,-1,0,unknown,no
44,management,married,tertiary,no,13893,no,no,unknown,11,jun,29,2,-1,0,unknown,no
55,management,married,tertiary,no,0,yes,no,unknown,14,may,159,2,-1,0,unknown,no
50,management,divorced,tertiary,no,356,no,no,cellular,8,may,198,2,358,5,other,no
71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,1117,2,-1,0,unknown,no
45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,no
35,management,married,tertiary,no,949,yes,no,unknown,27,may,245,2,-1,0,unknown,no
31,technician,single,tertiary,no,614,no,no,cellular,11,aug,72,4,-1,0,unknown,no
50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no
36,technician,married,tertiary,no,629,yes,yes,cellular,29,dec,109,1,246,1,failure,no
32,management,married,tertiary,no,553,yes,no,cellular,22,jul,72,1,-1,0,unknown,no
36,management,divorced,tertiary,no,1057,no,no,cellular,5,feb,383,2,-1,0,unknown,no
57,management,married,tertiary,no,929,no,no,cellular,19,aug,387,8,-1,0,unknown,no
52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223,6,-1,0,unknown,yes
41,management,married,tertiary,no,771,yes,no,cellular,26,aug,106,8,-1,0,unknown,no
57,retired,married,tertiary,no,0,no,no,cellular,12,aug,116,4,-1,0,unknown,no
30,management,single,tertiary,no,2,no,no,cellular,16,jun,102,1,85,1,failure,no
44,management,married,tertiary,no,1242,yes,no,cellular,6,aug,384,6,-1,0,unknown,no
30,management,single,tertiary,yes,35,no,no,cellular,30,jul,185,4,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,yes
39,management,single,tertiary,no,0,yes,no,cellular,12,may,561,4,369,3,failure,no
33,management,single,tertiary,no,349,no,no,cellular,22,aug,182,1,-1,0,unknown,no
43,management,divorced,tertiary,no,497,no,no,cellular,13,may,66,1,363,22,failure,no
30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes
33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no
29,technician,married,tertiary,no,858,yes,no,cellular,12,jun,234,7,330,1,failure,no
38,management,single,tertiary,no,5244,no,no,cellular,8,aug,310,4,-1,0,unknown,no
38,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253,1,-1,0,unknown,no
31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success,yes
51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272,1,102,8,other,no
43,management,married,tertiary,no,489,yes,no,cellular,8,may,130,1,172,2,other,no
35,management,divorced,tertiary,no,473,no,yes,cellular,5,aug,37,2,-1,0,unknown,no
34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,other,no
35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,277,1,271,2,success,no
59,management,married,tertiary,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,no
49,management,single,tertiary,no,588,no,no,cellular,28,aug,70,9,-1,0,unknown,no
34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes
43,unemployed,married,tertiary,no,58,yes,no,cellular,9,feb,48,4,-1,0,unknown,no
41,technician,married,tertiary,no,532,yes,no,cellular,9,jul,74,1,-1,0,unknown,no
41,management,married,tertiary,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no
37,self-employed,married,tertiary,no,137,no,no,cellular,13,aug,244,6,-1,0,unknown,no
50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
35,management,married,tertiary,no,2793,no,no,cellular,20,nov,258,2,-1,0,unknown,no
37,management,married,tertiary,no,410,no,no,cellular,29,jan,337,2,-1,0,unknown,no
36,management,single,tertiary,no,2944,no,no,cellular,18,aug,882,8,-1,0,unknown,yes
35,technician,single,tertiary,no,2288,no,no,telephone,28,may,32,2,-1,0,unknown,no
46,management,married,tertiary,no,0,no,no,unknown,7,may,70,2,-1,0,unknown,no
47,management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,unknown,no
46,management,single,tertiary,no,334,yes,no,telephone,4,may,36,6,90,2,other,no
61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes
47,management,single,tertiary,no,440,no,no,cellular,21,aug,71,4,-1,0,unknown,no
41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,failure,no
35,management,married,tertiary,no,8,no,no,cellular,23,apr,93,3,-1,0,unknown,yes
26,management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,-1,0,unknown,yes
47,management,married,tertiary,no,0,no,no,cellular,27,oct,508,1,-1,0,unknown,yes
30,technician,single,tertiary,no,2325,no,no,cellular,5,apr,270,3,241,4,other,no
38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,unknown,no
34,admin.,married,tertiary,no,37,no,no,cellular,6,feb,45,1,-1,0,unknown,no
26,management,divorced,tertiary,yes,-402,no,yes,unknown,12,may,127,2,-1,0,unknown,no
31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no
28,management,single,tertiary,no,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,no
51,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,unknown,no
57,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,unknown,no
34,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no
29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes
36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no
26,management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84,1,failure,no
49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,no
50,entrepreneur,married,tertiary,no,433,yes,no,cellular,18,may,47,4,-1,0,unknown,no
58,management,married,tertiary,no,172,no,no,cellular,19,aug,145,7,-1,0,unknown,no
36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no
26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success,yes
25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,-1,0,unknown,no
34,management,single,tertiary,no,340,yes,no,unknown,3,jun,633,28,-1,0,unknown,no
38,management,married,tertiary,no,1198,yes,no,cellular,2,feb,63,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,506,no,no,cellular,25,aug,47,1,120,1,failure,no
36,management,single,tertiary,no,678,no,yes,unknown,4,jul,85,3,-1,0,unknown,no
27,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,-1,0,unknown,no
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes
35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown,no
38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,no
29,management,single,tertiary,no,3357,no,no,cellular,21,jul,120,3,-1,0,unknown,no
36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,-1,0,unknown,no
36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
42,management,married,tertiary,no,2187,yes,no,cellular,17,nov,525,3,-1,0,unknown,yes
30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,yes
27,management,single,tertiary,yes,0,no,yes,cellular,8,jul,46,1,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,unknown,no
44,housemaid,married,tertiary,no,460,no,no,unknown,17,jun,491,1,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,7944,no,no,cellular,21,nov,102,1,-1,0,unknown,no
37,management,married,tertiary,no,1698,yes,no,unknown,6,jun,95,2,-1,0,unknown,no
25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes
40,management,married,tertiary,no,8902,yes,no,cellular,14,aug,464,5,-1,0,unknown,no
38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,no
34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,-1,0,unknown,yes
55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,157,yes,yes,unknown,7,may,650,1,-1,0,unknown,no
51,management,single,tertiary,yes,-55,yes,no,cellular,18,aug,119,6,-1,0,unknown,no
40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,unknown,no
44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown,yes
50,entrepreneur,married,tertiary,no,52,no,no,cellular,31,jul,22,8,-1,0,unknown,no
34,management,married,tertiary,no,2594,yes,no,cellular,21,nov,161,3,-1,0,unknown,no
34,technician,married,tertiary,no,1611,yes,no,cellular,11,may,490,2,-1,0,unknown,no
34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes
58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown,no
48,management,married,tertiary,no,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no
48,management,married,tertiary,yes,-13,yes,no,cellular,15,may,20,6,291,2,other,no
37,admin.,married,tertiary,no,801,no,no,cellular,11,aug,331,7,-1,0,unknown,no
66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes
32,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,no
41,management,married,tertiary,no,72,yes,no,unknown,7,may,764,3,-1,0,unknown,no
40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,no
30,unknown,single,tertiary,no,6836,no,no,cellular,27,feb,30,3,-1,0,unknown,no
31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19,may,147,1,-1,0,unknown,no
41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,unknown,no
44,management,married,tertiary,no,17361,no,no,unknown,18,jun,476,1,-1,0,unknown,no
44,management,married,tertiary,no,724,yes,no,cellular,17,nov,157,2,172,1,failure,no
34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no
30,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,209,2,-1,0,unknown,no
37,management,married,tertiary,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,3800,no,yes,cellular,9,jul,70,1,-1,0,unknown,no
48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,3601,no,no,cellular,22,aug,171,15,-1,0,unknown,no
45,technician,married,tertiary,no,265,no,no,cellular,28,aug,14,3,-1,0,unknown,no
37,management,married,tertiary,no,3288,no,no,cellular,8,aug,124,2,-1,0,unknown,no
42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
71,unknown,married,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,no
30,technician,single,tertiary,no,1185,yes,no,cellular,30,apr,284,1,339,1,failure,no
39,self-employed,single,tertiary,no,3972,no,no,cellular,30,jul,122,3,-1,0,unknown,no
29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,other,no
33,technician,single,tertiary,no,125,no,no,telephone,29,aug,66,2,-1,0,unknown,no
51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,no
30,management,married,tertiary,no,562,no,no,cellular,21,aug,137,4,-1,0,unknown,no
51,management,married,tertiary,no,1612,no,no,cellular,16,mar,384,1,182,5,failure,no
35,management,married,tertiary,no,0,yes,no,cellular,21,jul,295,3,-1,0,unknown,no
36,management,single,tertiary,no,876,yes,no,unknown,23,may,241,2,-1,0,unknown,no
30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes
69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417,1,184,4,success,yes
31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,unknown,no
26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,6,may,207,1,363,2,failure,no
33,management,single,tertiary,no,71,no,no,cellular,22,aug,107,6,-1,0,unknown,no
34,management,married,tertiary,no,436,yes,no,cellular,17,apr,28,1,345,1,failure,no
31,management,married,tertiary,no,1170,no,no,cellular,20,aug,200,4,-1,0,unknown,no
46,management,divorced,tertiary,no,25,no,no,unknown,26,may,103,2,-1,0,unknown,no
55,management,married,tertiary,no,236,no,no,cellular,4,aug,200,1,-1,0,unknown,no
43,self-employed,single,tertiary,no,0,no,no,unknown,19,jun,147,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,189,yes,no,unknown,6,jun,106,2,-1,0,unknown,no
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown,no
34,management,married,tertiary,no,-308,yes,no,cellular,30,apr,140,2,-1,0,unknown,no
50,self-employed,divorced,tertiary,no,13,yes,no,cellular,20,apr,76,1,-1,0,unknown,yes
56,technician,single,tertiary,no,917,no,no,unknown,9,jun,306,1,-1,0,unknown,no
32,management,single,tertiary,no,473,yes,no,cellular,11,may,72,2,361,1,other,no
34,management,married,tertiary,no,4831,yes,no,cellular,4,feb,265,1,-1,0,unknown,no
31,management,married,tertiary,no,430,yes,no,cellular,25,jul,137,16,-1,0,unknown,no
37,management,married,tertiary,no,0,no,no,cellular,11,mar,129,4,107,2,failure,no
32,technician,married,tertiary,no,3939,no,no,cellular,8,aug,209,2,-1,0,unknown,no
42,self-employed,married,tertiary,no,753,no,no,unknown,17,jun,31,1,-1,0,unknown,no
49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,unknown,no
33,technician,married,tertiary,no,8023,no,no,cellular,25,feb,196,1,87,4,failure,no
56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,26,1,-1,0,unknown,no
